Node0 Layer,Node0 X location,Node0 Y location,Node1 Layer,Node1 X location,Node1 Y location,Current
Metal1,118.8900,129.3600,Metal1,119.2600,129.3600,5.065e-08
Metal1,118.8900,137.2000,Metal1,118.9700,137.2000,2.127e-07
Metal1,118.8900,145.0400,Metal1,118.9700,145.0400,2.884e-06
Metal1,118.8900,152.8800,Metal1,120.4950,152.8800,7.415e-07
Metal1,118.8900,160.7200,Metal1,118.9100,160.7200,9.115e-07
Metal1,118.8900,168.5600,Metal1,119.5300,168.5600,6.614e-09
Metal1,118.8900,176.9650,Metal1,119.0350,176.4000,3.803e-09
Metal1,118.8900,184.2400,Metal1,120.0850,184.2400,4.671e-06
Metal1,118.8900,192.0800,Metal1,119.8900,192.0800,4.494e-09
Metal1,118.8900,199.9200,Metal1,120.4500,199.9200,1.859e-09
Metal1,118.8900,207.7600,Metal1,120.7800,207.7600,2.137e-06
Metal1,118.8900,215.6000,Metal1,119.3650,215.6000,6.332e-09
Metal1,118.8900,223.4400,Metal1,120.5250,223.4400,2.300e-09
Metal1,118.8900,231.2800,Metal1,120.4850,231.2800,2.745e-09
Metal1,118.8900,239.1200,Metal1,120.3650,239.1200,9.337e-12
Metal1,118.8900,246.9600,Metal1,119.9250,246.9600,3.617e-09
Metal1,118.8900,254.9975,Metal1,119.0350,254.8000,1.253e-06
Metal1,118.8900,262.6400,Metal1,119.8200,262.6400,2.491e-08
Metal1,118.8900,270.7950,Metal1,119.1300,270.4800,1.100e-11
Metal1,118.8900,278.3200,Metal1,120.0300,278.3200,6.174e-06
Metal1,118.8900,286.1600,Metal1,120.1850,286.1600,1.432e-11
Metal1,118.8900,294.0000,Metal1,119.0150,294.0000,5.513e-06
Metal1,118.8900,301.8400,Metal1,121.3900,301.8400,5.844e-10
Metal1,118.8900,309.6800,Metal1,121.0450,309.6800,4.025e-09
Metal1,118.8900,317.5200,Metal1,120.0300,317.5200,3.660e-06
Metal1,118.8900,325.3600,Metal1,120.0850,325.3600,2.001e-08
Metal1,118.8900,333.2000,Metal1,119.0150,333.2000,2.120e-06
Metal1,118.8900,341.0400,Metal1,120.4700,341.0400,8.136e-08
Metal1,118.8900,348.8800,Metal1,119.5250,348.8800,8.861e-06
Metal1,118.8900,357.0350,Metal1,119.1300,356.7200,9.110e-10
Metal1,118.8900,364.9750,Metal1,118.9150,364.5600,2.586e-12
Metal1,118.8900,372.4000,Metal1,120.0300,372.4000,7.443e-06
Metal1,118.8900,380.2400,Metal1,118.9100,380.2400,6.103e-06
Metal1,118.8900,388.0800,Metal1,119.3700,388.0800,6.230e-12
Metal1,118.8900,395.9200,Metal1,119.7050,395.9200,1.733e-09
Metal1,118.8900,403.7600,Metal1,120.0900,403.7600,4.338e-07
Metal1,118.8900,411.6000,Metal1,120.0250,411.6000,2.985e-06
Metal1,118.8900,419.4400,Metal1,120.1900,419.4400,1.049e-08
Metal1,118.8900,427.2800,Metal1,119.3750,427.2800,3.131e-06
Metal1,118.8900,435.1200,Metal1,119.7050,435.1200,3.132e-09
Metal1,118.8900,442.9600,Metal1,119.2450,442.9600,1.081e-09
Metal1,118.8900,450.8000,Metal1,120.9950,450.8000,1.262e-10
Metal1,118.8900,458.6400,Metal1,119.8050,458.6400,3.384e-12
Metal1,118.8900,466.4800,Metal1,121.3900,466.4800,1.905e-06
Metal1,118.8900,474.3200,Metal1,120.3400,474.3200,1.042e-09
Metal1,118.8900,482.1600,Metal1,119.3650,482.1600,1.100e-06
Metal1,118.8900,490.0000,Metal1,120.2050,490.0000,1.416e-11
Metal1,118.8900,497.8400,Metal1,121.0450,497.8400,2.437e-09
Metal1,118.8900,506.2450,Metal1,119.0350,505.6800,4.003e-09
Metal1,118.8900,513.5200,Metal1,121.0450,513.5200,1.983e-09
Metal1,118.8900,521.3600,Metal1,119.9250,521.3600,1.072e-07
Metal1,118.8900,529.2000,Metal1,119.2300,529.2000,1.977e-09
Metal1,118.8900,537.0400,Metal1,119.9250,537.0400,1.336e-08
Metal1,118.8900,545.4250,Metal1,119.0000,544.8800,7.522e-07
Metal1,118.8900,552.7200,Metal1,119.1450,552.7200,1.595e-10
Metal1,118.8900,560.5600,Metal1,119.7900,560.5600,3.142e-11
Metal1,118.8900,568.4000,Metal1,120.0600,568.4000,2.488e-06
Metal1,118.8900,576.2400,Metal1,119.5600,576.2400,5.897e-07
Metal1,118.8900,584.6450,Metal1,119.0350,584.0800,1.327e-10
Metal1,118.8900,591.9200,Metal1,119.5250,591.9200,1.311e-06
Metal1,118.8900,599.7600,Metal1,121.0450,599.7600,3.553e-11
Metal1,118.8900,607.6000,Metal1,119.9250,607.6000,2.709e-08
Metal1,118.8900,615.4400,Metal1,119.3500,615.4400,5.537e-07
Metal1,118.8900,623.2800,Metal1,119.9250,623.2800,1.137e-08
Metal1,118.8900,631.1200,Metal1,121.0450,631.1200,7.920e-10
Metal1,118.8900,638.9600,Metal1,120.3500,638.9600,3.950e-10
Metal1,118.8900,646.8000,Metal1,119.5750,646.8000,2.753e-08
Metal1,118.8900,654.6400,Metal1,119.2150,654.6400,3.873e-08
Metal1,118.8900,662.4800,Metal1,120.6400,662.4800,8.821e-08
Metal1,118.8900,670.3200,Metal1,119.0900,670.3200,3.587e-09
Metal1,118.8900,678.1600,Metal1,120.4300,678.1600,1.945e-08
Metal1,118.8900,686.0000,Metal1,121.0450,686.0000,5.058e-09
Metal1,118.8900,693.8400,Metal1,119.7800,693.8400,1.235e-06
Metal1,118.8900,701.6800,Metal1,119.3650,701.6800,5.211e-08
Metal1,118.8900,709.5200,Metal1,119.1400,709.5200,4.705e-09
Metal1,118.8900,717.9250,Metal1,119.0350,717.3600,5.695e-10
Metal1,118.8900,725.7450,Metal1,119.0300,725.2000,2.678e-06
Metal1,118.8900,733.0400,Metal1,119.5250,733.0400,1.703e-06
Metal1,118.8900,740.8800,Metal1,122.8050,740.8800,8.317e-09
Metal1,118.8900,748.7200,Metal1,120.3650,748.7200,1.336e-06
Metal1,118.8900,756.5600,Metal1,119.3650,756.5600,1.897e-08
Metal1,118.8900,764.4000,Metal1,121.0450,764.4000,1.545e-06
Metal1,118.8900,772.2400,Metal1,119.5600,772.2400,2.283e-06
Metal1,118.8900,780.0800,Metal1,120.3500,780.0800,4.573e-09
Metal1,118.8900,787.9200,Metal1,120.0800,787.9200,1.925e-06
Metal1,118.8900,795.7600,Metal1,121.0450,795.7600,1.726e-08
Metal1,118.8900,803.6000,Metal1,119.9250,803.6000,5.803e-09
Metal1,118.8900,811.4400,Metal1,120.1200,811.4400,1.338e-06
Metal1,118.8900,819.2800,Metal1,119.3300,819.2800,2.440e-08
Metal1,118.8900,827.1200,Metal1,120.6500,827.1200,2.077e-08
Metal1,118.8900,834.9600,Metal1,119.5600,834.9600,2.474e-07
Metal1,118.8900,842.8000,Metal1,121.0450,842.8000,1.037e-08
Metal1,118.8900,850.6400,Metal1,120.2650,850.6400,1.323e-08
Metal1,118.8900,858.4800,Metal1,121.2450,858.4800,2.006e-08
Metal1,118.8900,866.7850,Metal1,119.1150,866.3200,6.398e-09
Metal1,118.8900,874.1600,Metal1,120.4900,874.1600,1.929e-06
Metal1,118.8900,882.0000,Metal1,119.5600,882.0000,2.445e-06
Metal1,118.8900,889.8400,Metal1,119.3650,889.8400,4.127e-08
Metal1,118.8900,897.6800,Metal1,120.0300,897.6800,6.044e-06
Metal1,118.8900,905.5200,Metal1,119.3750,905.5200,1.111e-12
Metal1,118.8900,913.3600,Metal1,119.7050,913.3600,2.644e-09
Metal1,118.8900,921.2000,Metal1,120.0900,921.2000,3.171e-07
Metal1,118.8900,929.2100,Metal1,119.1550,929.0400,8.808e-10
Metal1,118.8900,936.8800,Metal1,120.7500,936.8800,8.168e-09
Metal1,118.8900,944.7200,Metal1,119.9250,944.7200,5.044e-09
Metal1,118.8900,953.0250,Metal1,119.1150,952.5600,9.160e-07
Metal1,118.8900,960.4000,Metal1,121.6500,960.4000,1.494e-09
Metal1,118.8900,968.2400,Metal1,120.4950,968.2400,7.386e-11
Metal1,118.8900,976.0800,Metal1,120.4850,976.0800,1.072e-09
Metal1,118.9100,160.7200,Metal1,119.2500,160.7200,1.563e-09
Metal1,118.9100,380.2400,Metal1,119.2500,380.2400,1.305e-07
Metal1,118.9150,364.5600,Metal1,119.5750,364.5600,2.593e-12
Metal1,118.9700,137.2000,Metal1,119.2000,137.2000,1.558e-08
Metal1,118.9700,145.0400,Metal1,119.2000,145.0400,2.032e-07
Metal1,119.0000,544.8800,Metal1,120.3400,544.8800,7.522e-07
Metal1,119.0150,294.0000,Metal1,119.2450,294.0000,6.529e-08
Metal1,119.0150,333.2000,Metal1,119.2450,333.2000,8.746e-09
Metal1,119.0300,725.2000,Metal1,120.0050,725.2000,2.678e-06
Metal1,119.0350,50.9600,Metal1,121.2100,50.9600,4.301e-06
Metal1,119.0350,74.4800,Metal1,120.7700,74.4800,1.172e-09
Metal1,119.0350,90.1600,Metal1,120.6500,90.1600,9.001e-07
Metal1,119.0350,176.4000,Metal1,119.5750,176.4000,1.516e-07
Metal1,119.0350,254.8000,Metal1,119.5600,254.8000,1.253e-06
Metal1,119.0350,505.6800,Metal1,121.0450,505.6800,4.649e-09
Metal1,119.0350,584.0800,Metal1,119.6250,584.0800,1.327e-10
Metal1,119.0350,717.3600,Metal1,121.0450,717.3600,1.873e-08
Metal1,119.0900,670.3200,Metal1,119.4300,670.3200,2.737e-07
Metal1,119.0950,98.0000,Metal1,121.5500,98.0000,2.782e-10
Metal1,119.1150,866.3200,Metal1,119.6600,866.3200,6.398e-09
Metal1,119.1150,952.5600,Metal1,121.1500,952.5600,9.160e-07
Metal1,119.1300,270.4800,Metal1,119.5750,270.4800,1.100e-11
Metal1,119.1300,356.7200,Metal1,120.5900,356.7200,9.110e-10
Metal1,119.1400,709.5200,Metal1,119.4800,709.5200,7.634e-11
Metal1,119.1450,552.7200,Metal1,119.3750,552.7200,1.319e-09
Metal1,119.1550,929.0400,Metal1,119.5300,929.0400,8.807e-10
Metal1,119.2000,137.2000,Metal1,120.6500,137.2000,9.223e-09
Metal1,119.2000,145.0400,Metal1,121.0100,145.0400,1.129e-08
Metal1,119.2150,654.6400,Metal1,119.5550,654.6400,1.640e-06
Metal1,119.2300,529.2000,Metal1,119.4650,529.2000,1.511e-08
Metal1,119.2450,294.0000,Metal1,120.6950,294.0000,6.528e-08
Metal1,119.2450,333.2000,Metal1,121.1050,333.2000,8.736e-09
Metal1,119.2450,442.9600,Metal1,119.4750,442.9600,6.074e-12
Metal1,119.2500,160.7200,Metal1,120.6500,160.7200,1.563e-09
Metal1,119.2500,380.2400,Metal1,120.6500,380.2400,1.392e-08
Metal1,119.2600,129.3600,Metal1,119.4900,129.3600,1.795e-06
Metal1,119.2850,58.8000,Metal1,119.5150,58.8000,1.092e-07
Metal1,119.3300,819.2800,Metal1,119.5600,819.2800,5.377e-06
Metal1,119.3500,615.4400,Metal1,119.6900,615.4400,2.388e-09
Metal1,119.3650,215.6000,Metal1,119.5950,215.6000,1.572e-06
Metal1,119.3650,482.1600,Metal1,119.5950,482.1600,9.899e-08
Metal1,119.3650,701.6800,Metal1,119.5950,701.6800,2.257e-06
Metal1,119.3650,756.5600,Metal1,119.5950,756.5600,4.706e-06
Metal1,119.3650,889.8400,Metal1,119.5950,889.8400,1.787e-06
Metal1,119.3700,388.0800,Metal1,119.7100,388.0800,6.139e-12
Metal1,119.3750,427.2800,Metal1,119.7150,427.2800,1.051e-07
Metal1,119.3750,552.7200,Metal1,120.6850,552.7200,1.319e-09
Metal1,119.3750,905.5200,Metal1,119.6600,905.6900,2.298e-10
Metal1,119.4300,670.3200,Metal1,121.0450,670.3200,2.737e-07
Metal1,119.4650,529.2000,Metal1,119.9450,529.2000,1.511e-08
Metal1,119.4750,442.9600,Metal1,119.5300,442.9600,6.244e-12
Metal1,119.4800,709.5200,Metal1,121.4650,709.5200,7.636e-11
Metal1,119.4900,129.3600,Metal1,121.0450,129.3600,1.526e-08
Metal1,119.5150,58.8000,Metal1,121.0450,58.8000,3.850e-10
Metal1,119.5250,348.8800,Metal1,119.7550,348.8800,2.185e-07
Metal1,119.5250,591.9200,Metal1,119.7550,591.9200,2.247e-07
Metal1,119.5250,733.0400,Metal1,119.7550,733.0400,1.236e-07
Metal1,119.5300,168.5600,Metal1,119.8700,168.5600,4.330e-11
Metal1,119.5300,442.9600,Metal1,119.7600,442.9600,4.351e-13
Metal1,119.5300,929.0400,Metal1,119.7600,929.0400,3.227e-11
Metal1,119.5550,654.6400,Metal1,121.0450,654.6400,1.640e-06
Metal1,119.5600,254.8000,Metal1,119.7900,254.8000,8.829e-08
Metal1,119.5600,576.2400,Metal1,119.7900,576.2400,3.664e-08
Metal1,119.5600,772.2400,Metal1,119.7900,772.2400,1.931e-07
Metal1,119.5600,819.2800,Metal1,121.0450,819.2800,5.377e-06
Metal1,119.5600,834.9600,Metal1,119.7900,834.9600,2.600e-09
Metal1,119.5600,882.0000,Metal1,119.7900,882.0000,1.805e-07
Metal1,119.5750,176.4000,Metal1,119.8050,176.4000,5.639e-08
Metal1,119.5750,270.4800,Metal1,119.8050,270.4800,1.059e-11
Metal1,119.5750,364.5600,Metal1,119.8050,364.5600,1.116e-13
Metal1,119.5750,646.8000,Metal1,119.8050,646.8000,1.114e-09
Metal1,119.5950,215.6000,Metal1,121.0450,215.6000,1.433e-08
Metal1,119.5950,482.1600,Metal1,120.5900,482.1600,2.823e-07
Metal1,119.5950,701.6800,Metal1,121.0450,701.6800,2.056e-08
Metal1,119.5950,756.5600,Metal1,121.0450,756.5600,4.288e-08
Metal1,119.5950,889.8400,Metal1,120.4900,889.8400,1.787e-06
Metal1,119.6250,584.0800,Metal1,119.9650,584.0800,2.394e-11
Metal1,119.6600,866.3200,Metal1,119.8900,866.3200,4.151e-08
Metal1,119.6600,905.6900,Metal1,119.7150,904.9750,2.298e-10
Metal1,119.6850,121.5200,Metal1,120.0250,121.5200,1.288e-06
Metal1,119.6900,615.4400,Metal1,121.0450,615.4400,2.388e-09
Metal1,119.7050,395.9200,Metal1,119.9350,395.9200,3.568e-08
Metal1,119.7050,435.1200,Metal1,119.9350,435.1200,5.310e-11
Metal1,119.7050,913.3600,Metal1,119.9350,913.3600,2.973e-12
Metal1,119.7100,388.0800,Metal1,121.1500,388.0800,6.176e-12
Metal1,119.7150,427.2800,Metal1,121.0450,427.2800,3.021e-08
Metal1,119.7150,904.9750,Metal1,119.8900,905.5200,3.267e-12
Metal1,119.7550,348.8800,Metal1,120.0300,348.8800,2.185e-07
Metal1,119.7550,591.9200,Metal1,120.0600,591.9200,2.247e-07
Metal1,119.7550,733.0400,Metal1,121.6100,733.0400,1.117e-06
Metal1,119.7600,442.9600,Metal1,121.5700,442.9600,3.271e-14
Metal1,119.7600,929.0400,Metal1,120.9100,929.0400,4.212e-10
Metal1,119.7800,693.8400,Metal1,120.1200,693.8400,2.631e-07
Metal1,119.7900,254.8000,Metal1,121.6000,254.8000,4.904e-09
Metal1,119.7900,560.5600,Metal1,120.0250,560.5600,6.998e-12
Metal1,119.7900,576.2400,Metal1,120.4850,576.2400,6.897e-10
Metal1,119.7900,772.2400,Metal1,121.0450,772.2400,4.693e-07
Metal1,119.7900,834.9600,Metal1,120.6500,834.9600,2.590e-09
Metal1,119.7900,882.0000,Metal1,121.1450,882.0000,1.275e-07
Metal1,119.8050,176.4000,Metal1,121.0450,176.4000,5.639e-08
Metal1,119.8050,270.4800,Metal1,120.9250,270.4800,1.052e-11
Metal1,119.8050,364.5600,Metal1,122.8850,364.5600,3.653e-14
Metal1,119.8050,458.6400,Metal1,120.0350,458.6400,1.877e-09
Metal1,119.8050,646.8000,Metal1,121.6650,646.8000,1.114e-09
Metal1,119.8200,262.6400,Metal1,120.0500,262.6400,1.762e-06
Metal1,119.8700,168.5600,Metal1,122.0600,168.5600,2.001e-13
Metal1,119.8900,192.0800,Metal1,120.1200,192.0800,6.761e-07
Metal1,119.8900,866.3200,Metal1,121.6450,866.3200,4.409e-09
Metal1,119.8900,905.5200,Metal1,121.4700,905.5200,1.152e-09
Metal1,119.9200,105.8400,Metal1,120.1500,105.8400,1.158e-05
Metal1,119.9250,43.1200,Metal1,120.1550,43.1200,2.770e-06
Metal1,119.9250,246.9600,Metal1,120.1550,246.9600,9.630e-07
Metal1,119.9250,521.3600,Metal1,120.1550,521.3600,8.427e-06
Metal1,119.9250,537.0400,Metal1,120.0900,537.6050,1.051e-06
Metal1,119.9250,607.6000,Metal1,120.1550,607.6000,2.130e-06
Metal1,119.9250,623.2800,Metal1,120.1550,623.2800,2.823e-06
Metal1,119.9250,803.6000,Metal1,120.0450,804.1650,2.282e-09
Metal1,119.9250,944.7200,Metal1,120.1550,944.7200,3.966e-07
Metal1,119.9350,395.9200,Metal1,121.7050,395.9200,3.569e-08
Metal1,119.9350,435.1200,Metal1,121.9450,435.1200,6.451e-12
Metal1,119.9350,913.3600,Metal1,121.9450,913.3600,2.975e-12
Metal1,119.9450,529.2000,Metal1,120.1800,529.2000,1.314e-06
Metal1,119.9650,584.0800,Metal1,121.0450,584.0800,2.395e-11
Metal1,120.0050,725.2000,Metal1,120.2350,725.2000,1.818e-07
Metal1,120.0250,121.5200,Metal1,120.7500,121.5200,1.288e-06
Metal1,120.0250,411.6000,Metal1,120.2550,411.6000,1.925e-07
Metal1,120.0250,560.5600,Metal1,120.5050,560.5600,7.007e-12
Metal1,120.0300,278.3200,Metal1,120.3700,278.3200,1.078e-07
Metal1,120.0300,317.5200,Metal1,120.3700,317.5200,1.035e-08
Metal1,120.0300,348.8800,Metal1,120.3700,348.8800,4.405e-10
Metal1,120.0300,372.4000,Metal1,120.3700,372.4000,7.823e-07
Metal1,120.0300,897.6800,Metal1,120.3700,897.6800,2.577e-08
Metal1,120.0350,458.6400,Metal1,120.9250,458.6400,1.877e-09
Metal1,120.0450,804.1650,Metal1,120.1550,803.0550,2.282e-09
Metal1,120.0500,262.6400,Metal1,121.8150,262.6400,9.844e-08
Metal1,120.0600,568.4000,Metal1,120.2900,568.4000,2.836e-08
Metal1,120.0600,591.9200,Metal1,120.2900,591.9200,8.383e-09
Metal1,120.0800,787.9200,Metal1,120.4200,787.9200,9.192e-08
Metal1,120.0850,184.2400,Metal1,120.1200,183.7250,4.671e-06
Metal1,120.0850,325.3600,Metal1,120.3150,325.3600,4.317e-11
Metal1,120.0900,403.7600,Metal1,120.3200,403.7600,6.469e-07
Metal1,120.0900,537.6050,Metal1,120.1550,536.4950,1.051e-06
Metal1,120.0900,921.2000,Metal1,120.3200,921.2000,3.888e-08
Metal1,120.1200,183.7250,Metal1,120.3150,184.7850,2.536e-10
Metal1,120.1200,192.0800,Metal1,120.6500,192.0800,6.761e-07
Metal1,120.1200,693.8400,Metal1,120.2700,693.8400,2.631e-07
Metal1,120.1200,811.4400,Metal1,120.1350,810.8950,1.338e-06
Metal1,120.1350,810.8950,Metal1,120.3500,811.7900,3.362e-11
Metal1,120.1500,105.8400,Metal1,121.2050,105.8400,1.158e-05
Metal1,120.1550,43.1200,Metal1,121.0450,43.1200,2.770e-06
Metal1,120.1550,246.9600,Metal1,120.6950,246.9600,9.630e-07
Metal1,120.1550,521.3600,Metal1,120.5850,521.3600,8.427e-06
Metal1,120.1550,536.4950,Metal1,120.3200,537.0400,8.311e-09
Metal1,120.1550,607.6000,Metal1,121.0450,607.6000,3.143e-08
Metal1,120.1550,623.2800,Metal1,122.1650,623.2800,7.166e-09
Metal1,120.1550,803.0550,Metal1,120.2750,803.6000,7.397e-09
Metal1,120.1550,944.7200,Metal1,121.0450,944.7200,5.853e-09
Metal1,120.1800,529.2000,Metal1,120.6200,529.2000,1.314e-06
Metal1,120.1850,286.1600,Metal1,120.5250,286.1600,1.472e-13
Metal1,120.1900,419.4400,Metal1,120.5300,419.4400,3.316e-06
Metal1,120.2050,490.0000,Metal1,120.4350,490.0000,5.093e-12
Metal1,120.2350,725.2000,Metal1,121.0450,725.2000,2.944e-09
Metal1,120.2550,411.6000,Metal1,123.5700,411.6000,5.306e-09
Metal1,120.2650,850.6400,Metal1,120.4950,850.6400,3.752e-06
Metal1,120.2700,693.8400,Metal1,120.6100,693.8400,5.180e-07
Metal1,120.2750,803.6000,Metal1,122.1650,803.6000,5.310e-09
Metal1,120.2900,568.4000,Metal1,120.7800,568.4000,2.836e-08
Metal1,120.2900,591.9200,Metal1,120.7800,591.9200,8.383e-09
Metal1,120.3150,184.7850,Metal1,120.3500,184.2400,2.536e-10
Metal1,120.3150,325.3600,Metal1,121.0450,325.3600,6.895e-13
Metal1,120.3200,403.7600,Metal1,120.9950,403.7600,6.469e-07
Metal1,120.3200,537.0400,Metal1,120.6500,537.0400,8.311e-09
Metal1,120.3200,921.2000,Metal1,120.3650,921.2000,3.888e-08
Metal1,120.3400,474.3200,Metal1,120.4850,474.0150,1.042e-09
Metal1,120.3400,544.8800,Metal1,120.6800,544.8800,1.932e-08
Metal1,120.3500,184.2400,Metal1,122.1600,184.2400,1.750e-09
Metal1,120.3500,638.9600,Metal1,120.5800,638.9600,9.986e-09
Metal1,120.3500,780.0800,Metal1,120.5800,780.0800,1.010e-06
Metal1,120.3500,811.7900,Metal1,120.3650,811.4400,3.362e-11
Metal1,120.3650,239.1200,Metal1,120.5950,239.1200,3.718e-11
Metal1,120.3650,748.7200,Metal1,120.4850,749.2650,3.442e-09
Metal1,120.3650,811.4400,Metal1,122.1600,811.4400,3.059e-10
Metal1,120.3650,921.2000,Metal1,120.5950,921.2000,1.595e-08
Metal1,120.3700,278.3200,Metal1,121.0450,278.3200,1.078e-07
Metal1,120.3700,317.5200,Metal1,121.6150,317.5200,1.035e-08
Metal1,120.3700,348.8800,Metal1,121.7650,348.8800,4.405e-10
Metal1,120.3700,372.4000,Metal1,120.8650,372.4000,7.823e-07
Metal1,120.3700,897.6800,Metal1,121.7700,897.6800,2.577e-08
Metal1,120.4200,787.9200,Metal1,121.2100,787.9200,6.625e-07
Metal1,120.4300,678.1600,Metal1,120.7700,678.1600,2.266e-06
Metal1,120.4350,490.0000,Metal1,122.2300,490.0000,3.299e-13
Metal1,120.4500,113.6800,Metal1,120.6800,113.6800,1.271e-07
Metal1,120.4500,199.9200,Metal1,120.6800,199.9200,4.386e-07
Metal1,120.4700,341.0400,Metal1,120.5900,341.3550,8.136e-08
Metal1,120.4850,27.4400,Metal1,120.7150,27.4400,8.692e-07
Metal1,120.4850,82.3200,Metal1,120.7150,82.3200,3.198e-06
Metal1,120.4850,231.2800,Metal1,120.5850,231.8450,2.745e-09
Metal1,120.4850,474.0150,Metal1,120.6800,474.5300,6.614e-09
Metal1,120.4850,576.2400,Metal1,120.7150,576.2400,4.278e-09
Metal1,120.4850,749.2650,Metal1,120.5950,748.3700,3.442e-09
Metal1,120.4850,976.0800,Metal1,120.7150,976.0800,6.253e-09
Metal1,120.4900,874.1600,Metal1,120.8300,874.1600,3.538e-08
Metal1,120.4900,889.8400,Metal1,120.8300,889.8400,5.163e-08
Metal1,120.4950,152.8800,Metal1,120.8350,152.8800,2.475e-08
Metal1,120.4950,850.6400,Metal1,120.9250,850.6400,3.752e-06
Metal1,120.4950,968.2400,Metal1,120.8350,968.2400,3.713e-08
Metal1,120.5050,560.5600,Metal1,120.5900,561.0850,7.011e-12
Metal1,120.5250,223.4400,Metal1,120.6100,223.6850,2.300e-09
Metal1,120.5250,286.1600,Metal1,122.1500,286.1600,1.166e-13
Metal1,120.5300,419.4400,Metal1,121.0450,419.4400,3.316e-06
Metal1,120.5800,638.9600,Metal1,121.0700,638.9600,9.986e-09
Metal1,120.5800,780.0800,Metal1,120.9250,780.0800,1.010e-06
Metal1,120.5850,231.8450,Metal1,120.7150,230.9500,1.124e-09
Metal1,120.5850,521.3600,Metal1,120.6800,520.8950,8.427e-06
Metal1,120.5900,341.3550,Metal1,120.8100,340.6625,4.200e-09
Metal1,120.5900,356.7200,Metal1,120.9250,356.4175,1.065e-13
Metal1,120.5900,482.1600,Metal1,120.9300,482.1600,3.351e-07
Metal1,120.5900,561.0850,Metal1,120.7400,560.1825,4.473e-09
Metal1,120.5950,239.1200,Metal1,121.0450,239.1200,3.719e-11
Metal1,120.5950,748.3700,Metal1,120.7150,748.7200,4.925e-09
Metal1,120.5950,921.2000,Metal1,122.1300,921.2000,1.094e-09
Metal1,120.6100,223.6850,Metal1,120.8400,223.6850,2.598e-09
Metal1,120.6100,693.8400,Metal1,122.0150,693.8400,3.018e-10
Metal1,120.6200,529.2000,Metal1,120.8500,529.2000,2.432e-09
Metal1,120.6400,662.4800,Metal1,120.9800,662.4800,4.374e-09
Metal1,120.6500,90.1600,Metal1,120.8800,90.1600,1.189e-07
Metal1,120.6500,137.2000,Metal1,120.8800,137.2000,5.657e-08
Metal1,120.6500,160.7200,Metal1,120.7500,161.1075,1.563e-09
Metal1,120.6500,192.0800,Metal1,120.8800,192.0800,4.294e-08
Metal1,120.6500,380.2400,Metal1,120.9900,380.2400,8.819e-08
Metal1,120.6500,537.0400,Metal1,120.8800,537.0400,6.930e-08
Metal1,120.6500,827.1200,Metal1,120.8800,827.1200,1.222e-07
Metal1,120.6500,834.9600,Metal1,120.8800,834.9600,2.132e-11
Metal1,120.6800,113.6800,Metal1,121.2550,113.6800,1.271e-07
Metal1,120.6800,199.9200,Metal1,122.7250,199.9200,8.244e-08
Metal1,120.6800,474.5300,Metal1,120.7150,474.3200,6.614e-09
Metal1,120.6800,520.8950,Metal1,120.8150,521.9050,1.533e-10
Metal1,120.6800,544.8800,Metal1,121.2100,544.8800,1.932e-08
Metal1,120.6850,552.7200,Metal1,121.0250,552.7200,1.627e-09
Metal1,120.6950,246.9600,Metal1,120.9250,246.9600,4.136e-07
Metal1,120.6950,294.0000,Metal1,120.9250,294.0000,2.368e-07
Metal1,120.7150,27.4400,Metal1,121.6050,27.4400,1.283e-08
Metal1,120.7150,82.3200,Metal1,123.0250,82.3200,3.198e-06
Metal1,120.7150,230.9500,Metal1,120.8150,231.2800,1.124e-09
Metal1,120.7150,474.3200,Metal1,122.2900,474.3200,2.588e-07
Metal1,120.7150,576.2400,Metal1,121.6000,576.2400,4.268e-09
Metal1,120.7150,748.7200,Metal1,122.7250,748.7200,4.216e-09
Metal1,120.7150,976.0800,Metal1,121.6500,976.0800,8.625e-08
Metal1,120.7400,560.1825,Metal1,120.9300,560.5600,2.014e-09
Metal1,120.7500,121.5200,Metal1,120.9800,121.5200,1.807e-07
Metal1,120.7500,161.1075,Metal1,120.9800,161.1075,1.058e-13
Metal1,120.7500,936.8800,Metal1,120.9800,936.8800,8.126e-08
Metal1,120.7700,74.4800,Metal1,121.0450,74.2350,1.150e-09
Metal1,120.7700,678.1600,Metal1,121.0450,678.1600,2.266e-06
Metal1,120.7800,207.7600,Metal1,121.0100,207.7600,2.789e-07
Metal1,120.7800,568.4000,Metal1,121.0100,568.4000,1.144e-09
Metal1,120.7800,591.9200,Metal1,121.0100,591.9200,9.603e-07
Metal1,120.8100,340.6625,Metal1,120.9300,341.0400,4.200e-09
Metal1,120.8150,231.2800,Metal1,122.9200,231.2800,3.222e-09
Metal1,120.8150,521.9050,Metal1,120.9100,521.3600,1.533e-10
Metal1,120.8300,874.1600,Metal1,121.6050,874.1600,3.538e-08
Metal1,120.8300,889.8400,Metal1,123.0250,889.8400,5.551e-09
Metal1,120.8350,152.8800,Metal1,122.5900,152.8800,2.889e-09
Metal1,120.8350,968.2400,Metal1,121.3450,968.2400,3.713e-08
Metal1,120.8400,223.6850,Metal1,120.8650,223.4400,2.598e-09
Metal1,120.8500,529.2000,Metal1,121.3400,529.2000,2.432e-09
Metal1,120.8650,223.4400,Metal1,124.1400,223.4400,1.164e-06
Metal1,120.8650,372.4000,Metal1,121.0950,372.4000,5.900e-07
