Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_243_1710,VDD,Metal1,978.3200,976.0800,4.999994
FILLER_243_1702,VDD,Metal1,976.0265,976.6565,4.999994
FILLER_243_1699,VDD,Metal1,971.8800,976.0800,4.999994
FILLER_243_1691,VDD,Metal1,969.8665,976.6565,4.999994
FILLER_243_1658,VDD,Metal1,950.1400,976.5125,4.999994
FILLER_243_1642,VDD,Metal1,944.7680,976.7720,4.999994
FILLER_243_1628,VDD,Metal1,933.3400,976.5125,4.999994
FILLER_243_1612,VDD,Metal1,927.9680,976.7720,4.999994
FILLER_243_1606,VDD,Metal1,919.8000,976.0800,4.999993
FILLER_243_1604,VDD,Metal1,918.9600,976.0800,4.999993
FILLER_243_1600,VDD,Metal1,917.6600,976.5125,4.999993
FILLER_243_1597,VDD,Metal1,914.7600,976.0800,4.999993
FILLER_243_1589,VDD,Metal1,912.7465,976.6565,4.999993
FILLER_243_1532,VDD,Metal1,878.3600,976.0800,4.999992
FILLER_243_1521,VDD,Metal1,872.2000,976.0800,4.999992
FILLER_243_1519,VDD,Metal1,871.3600,976.0800,4.999992
FILLER_243_1515,VDD,Metal1,870.0600,976.5125,4.999992
FILLER_243_1507,VDD,Metal1,866.8265,976.6565,4.999992
FILLER_243_1487,VDD,Metal1,853.1600,976.0800,4.999993
FILLER_243_1479,VDD,Metal1,851.1465,976.6565,4.999993
FILLER_243_1461,VDD,Metal1,838.6000,976.0800,4.999993
FILLER_243_1453,VDD,Metal1,836.5865,976.6565,4.999993
FILLER_243_1430,VDD,Metal1,823.7065,976.6565,4.999993
FILLER_243_1398,VDD,Metal1,803.3200,976.0800,4.999994
FILLER_243_1396,VDD,Metal1,802.4800,976.0800,4.999994
FILLER_243_1362,VDD,Metal1,792.5155,976.8485,4.999994
FILLER_243_1338,VDD,Metal1,769.7200,976.0800,4.999993
FILLER_243_1336,VDD,Metal1,768.8800,976.0800,4.999993
FILLER_243_1328,VDD,Metal1,766.5865,976.6565,4.999993
FILLER_243_1325,VDD,Metal1,762.4400,976.0800,4.999993
FILLER_243_1317,VDD,Metal1,760.4265,976.6565,4.999993
FILLER_243_1294,VDD,Metal1,747.5465,976.6565,4.999993
FILLER_243_1280,VDD,Metal1,737.5200,976.0800,4.999994
FILLER_243_1276,VDD,Metal1,736.2200,976.5125,4.999994
FILLER_243_1260,VDD,Metal1,730.8480,976.7720,4.999994
FILLER_243_1257,VDD,Metal1,724.3600,976.0800,4.999995
FILLER_243_1255,VDD,Metal1,723.5200,976.0800,4.999995
FILLER_243_1251,VDD,Metal1,722.2200,976.5125,4.999995
FILLER_243_1243,VDD,Metal1,718.9865,976.6565,4.999995
FILLER_243_1200,VDD,Metal1,694.9065,976.6565,4.999995
FILLER_243_1172,VDD,Metal1,676.7600,976.0800,4.999996
FILLER_243_1170,VDD,Metal1,675.9200,976.0800,4.999996
FILLER_243_1166,VDD,Metal1,674.6200,976.5125,4.999996
FILLER_243_1158,VDD,Metal1,671.3865,976.6565,4.999996
FILLER_243_1152,VDD,Metal1,666.7800,976.5125,4.999996
FILLER_243_1124,VDD,Metal1,652.3465,976.6565,4.999996
FILLER_243_1106,VDD,Metal1,644.6080,976.7720,4.999996
FILLER_243_1100,VDD,Metal1,636.4400,976.0800,4.999996
FILLER_243_1098,VDD,Metal1,635.6000,976.0800,4.999996
FILLER_243_1090,VDD,Metal1,633.3065,976.6565,4.999996
FILLER_243_1056,VDD,Metal1,621.1555,976.8485,4.999996
FILLER_243_1053,VDD,Metal1,610.1200,976.0800,4.999995
FILLER_243_1049,VDD,Metal1,609.1000,976.5125,4.999995
FILLER_243_1040,VDD,Metal1,602.8400,976.0800,4.999995
FILLER_243_1038,VDD,Metal1,602.0000,976.0800,4.999995
FILLER_243_1030,VDD,Metal1,599.7065,976.6565,4.999995
FILLER_243_1019,VDD,Metal1,591.0800,976.0800,4.999994
FILLER_243_988,VDD,Metal1,578.5280,976.7720,4.999993
FILLER_243_978,VDD,Metal1,570.5865,976.6565,4.999993
FILLER_243_962,VDD,Metal1,563.9680,976.7720,4.999992
FILLER_243_956,VDD,Metal1,555.8000,976.0800,4.999992
FILLER_243_954,VDD,Metal1,554.9600,976.0800,4.999992
FILLER_243_920,VDD,Metal1,544.9955,976.8485,4.999992
FILLER_243_890,VDD,Metal1,519.1200,976.0800,4.999992
FILLER_243_886,VDD,Metal1,517.8200,976.5125,4.999993
FILLER_243_883,VDD,Metal1,514.9200,976.0800,4.999993
FILLER_243_881,VDD,Metal1,514.0800,976.0800,4.999993
FILLER_243_873,VDD,Metal1,511.7865,976.6565,4.999994
FILLER_243_854,VDD,Metal1,498.6800,976.0800,4.999995
FILLER_243_852,VDD,Metal1,497.8400,976.0800,4.999995
FILLER_243_848,VDD,Metal1,495.6000,976.0800,4.999995
FILLER_243_832,VDD,Metal1,486.3600,976.0800,4.999995
FILLER_243_830,VDD,Metal1,485.5200,976.0800,4.999995
FILLER_243_826,VDD,Metal1,484.2200,976.5125,4.999995
FILLER_243_818,VDD,Metal1,480.9865,976.6565,4.999995
FILLER_243_810,VDD,Metal1,474.0400,976.0800,4.999995
FILLER_243_788,VDD,Metal1,462.0000,976.0800,4.999995
FILLER_243_784,VDD,Metal1,460.7000,976.5125,4.999995
FILLER_243_766,VDD,Metal1,449.4000,976.0800,4.999995
FILLER_243_750,VDD,Metal1,445.2480,976.7720,4.999995
FILLER_243_746,VDD,Metal1,438.4800,976.0800,4.999995
FILLER_243_726,VDD,Metal1,427.0000,976.0800,4.999995
FILLER_243_724,VDD,Metal1,426.1600,976.0800,4.999995
FILLER_243_716,VDD,Metal1,421.6800,976.0800,4.999995
FILLER_243_710,VDD,Metal1,419.2600,976.5125,4.999995
FILLER_243_702,VDD,Metal1,416.0265,976.6565,4.999995
FILLER_243_684,VDD,Metal1,403.4800,976.0800,4.999995
FILLER_243_682,VDD,Metal1,402.6400,976.0800,4.999995
FILLER_243_673,VDD,Metal1,397.6000,976.0800,4.999995
FILLER_243_663,VDD,Metal1,391.7200,976.0800,4.999995
FILLER_243_655,VDD,Metal1,389.7065,976.6565,4.999995
FILLER_243_645,VDD,Metal1,381.6400,976.0800,4.999995
FILLER_243_637,VDD,Metal1,379.6265,976.6565,4.999995
FILLER_243_604,VDD,Metal1,361.1465,976.6565,4.999996
FILLER_243_588,VDD,Metal1,354.5280,976.7720,4.999996
FILLER_243_582,VDD,Metal1,346.3600,976.0800,4.999996
FILLER_243_580,VDD,Metal1,345.5200,976.0800,4.999996
FILLER_243_577,VDD,Metal1,343.5600,976.0800,4.999996
FILLER_243_575,VDD,Metal1,342.7200,976.0800,4.999997
FILLER_243_566,VDD,Metal1,337.4000,976.0800,4.999997
FILLER_243_564,VDD,Metal1,336.5600,976.0800,4.999997
FILLER_243_560,VDD,Metal1,335.2600,976.5125,4.999997
FILLER_243_555,VDD,Metal1,331.2400,976.0800,4.999997
FILLER_243_551,VDD,Metal1,330.2200,976.5125,4.999997
FILLER_243_542,VDD,Metal1,324.2400,976.0800,4.999997
FILLER_243_526,VDD,Metal1,319.8080,976.7720,4.999997
FILLER_243_516,VDD,Metal1,309.6800,976.0800,4.999997
FILLER_243_512,VDD,Metal1,308.3800,976.5125,4.999997
FILLER_243_509,VDD,Metal1,305.4800,976.0800,4.999997
FILLER_243_488,VDD,Metal1,293.7200,976.0800,4.999997
FILLER_243_486,VDD,Metal1,292.8800,976.0800,4.999997
FILLER_243_478,VDD,Metal1,290.5865,976.6565,4.999997
FILLER_243_472,VDD,Metal1,285.9800,976.5125,4.999997
FILLER_243_456,VDD,Metal1,280.6080,976.7720,4.999997
FILLER_243_440,VDD,Metal1,267.1200,976.0800,4.999998
FILLER_243_424,VDD,Metal1,262.6880,976.7720,4.999998
FILLER_243_414,VDD,Metal1,252.5600,976.0800,4.999998
FILLER_243_410,VDD,Metal1,251.2600,976.5125,4.999998
FILLER_243_407,VDD,Metal1,248.3600,976.0800,4.999998
FILLER_243_399,VDD,Metal1,246.3465,976.6565,4.999998
FILLER_243_390,VDD,Metal1,238.8400,976.0800,4.999998
FILLER_243_388,VDD,Metal1,238.0000,976.0800,4.999998
FILLER_243_384,VDD,Metal1,236.7000,976.5125,4.999998
FILLER_243_376,VDD,Metal1,233.4665,976.6565,4.999998
FILLER_243_367,VDD,Metal1,226.2400,976.0800,4.999999
FILLER_243_363,VDD,Metal1,224.9400,976.5125,4.999999
FILLER_243_347,VDD,Metal1,219.5680,976.7720,4.999999
FILLER_243_336,VDD,Metal1,209.8200,976.5125,4.999999
FILLER_243_320,VDD,Metal1,204.4480,976.7720,4.999999
FILLER_243_308,VDD,Metal1,194.1400,976.5125,4.999999
FILLER_243_302,VDD,Metal1,190.7800,976.5125,4.999999
FILLER_243_294,VDD,Metal1,187.5465,976.6565,4.999999
FILLER_243_278,VDD,Metal1,180.9280,976.7720,4.999998
FILLER_243_271,VDD,Metal1,172.2000,976.0800,4.999998
FILLER_243_240,VDD,Metal1,155.1200,976.0800,4.999998
FILLER_243_236,VDD,Metal1,152.8800,976.0800,4.999998
FILLER_243_220,VDD,Metal1,148.4480,976.7720,4.999998
FILLER_243_214,VDD,Metal1,140.2800,976.0800,4.999998
FILLER_243_206,VDD,Metal1,138.2665,976.6565,4.999998
FILLER_243_203,VDD,Metal1,134.1200,976.0800,4.999998
FILLER_243_199,VDD,Metal1,133.1000,976.5125,4.999998
FILLER_243_192,VDD,Metal1,128.2400,976.0800,4.999998
FILLER_243_188,VDD,Metal1,126.9400,976.5125,4.999998
FILLER_243_172,VDD,Metal1,121.5680,976.7720,4.999998
FILLER_243_169,VDD,Metal1,115.0800,976.0800,4.999999
FILLER_243_163,VDD,Metal1,111.7200,976.0800,4.999999
FILLER_243_159,VDD,Metal1,110.7000,976.5125,4.999998
FILLER_243_151,VDD,Metal1,107.4665,976.6565,4.999998
FILLER_243_138,VDD,Metal1,97.7200,976.0800,4.999998
FILLER_243_126,VDD,Metal1,91.0000,976.0800,4.999998
FILLER_243_124,VDD,Metal1,90.1600,976.0800,4.999998
FILLER_243_120,VDD,Metal1,88.8600,976.5125,4.999998
FILLER_243_104,VDD,Metal1,83.4880,976.7720,4.999998
FILLER_243_100,VDD,Metal1,76.7200,976.0800,4.999998
FILLER_243_96,VDD,Metal1,75.4200,976.5125,4.999998
FILLER_243_87,VDD,Metal1,69.1600,976.0800,4.999998
FILLER_243_83,VDD,Metal1,68.1400,976.5125,4.999998
FILLER_243_75,VDD,Metal1,64.9065,976.6565,4.999998
FILLER_243_67,VDD,Metal1,57.9600,976.0800,4.999998
FILLER_243_51,VDD,Metal1,53.8080,976.7720,4.999998
FILLER_243_42,VDD,Metal1,43.9600,976.0800,4.999998
FILLER_243_40,VDD,Metal1,43.1200,976.0800,4.999999
FILLER_243_36,VDD,Metal1,41.8200,976.5125,4.999999
FILLER_243_33,VDD,Metal1,38.9200,976.0800,4.999999
FILLER_243_31,VDD,Metal1,38.0800,976.0800,4.999999
FILLER_243_15,VDD,Metal1,33.6480,976.7720,4.999999
FILLER_243_6,VDD,Metal1,23.8000,976.0800,4.999999
FILLER_243_2,VDD,Metal1,22.7800,976.5125,4.999999
FILLER_242_1710,VDD,Metal1,978.3200,976.0800,4.999994
FILLER_242_1702,VDD,Metal1,976.0265,975.5030,4.999994
FILLER_242_1685,VDD,Metal1,964.0400,976.0800,4.999994
FILLER_242_1653,VDD,Metal1,946.1200,976.0800,4.999994
FILLER_242_1651,VDD,Metal1,945.2800,976.0800,4.999994
FILLER_242_1647,VDD,Metal1,943.9800,975.6475,4.999994
FILLER_242_1620,VDD,Metal1,927.9200,976.0800,4.999994
FILLER_242_1616,VDD,Metal1,926.6200,975.6475,4.999994
FILLER_242_1551,VDD,Metal1,889.0000,976.0800,4.999992
FILLER_242_1434,VDD,Metal1,823.4800,976.0800,4.999993
FILLER_242_1430,VDD,Metal1,822.4600,975.6475,4.999993
FILLER_242_1422,VDD,Metal1,819.2265,975.5030,4.999994
FILLER_242_1371,VDD,Metal1,788.4800,976.0800,4.999994
FILLER_242_1367,VDD,Metal1,787.1800,975.6475,4.999994
FILLER_242_1190,VDD,Metal1,686.8400,976.0800,4.999995
FILLER_242_1165,VDD,Metal1,672.8400,976.0800,4.999996
FILLER_242_1157,VDD,Metal1,670.8265,975.5030,4.999996
FILLER_242_1154,VDD,Metal1,666.6800,976.0800,4.999996
FILLER_242_1152,VDD,Metal1,665.8400,976.0800,4.999996
FILLER_242_1116,VDD,Metal1,645.4000,976.0800,4.999996
FILLER_242_1093,VDD,Metal1,632.5200,976.0800,4.999996
FILLER_242_1091,VDD,Metal1,631.6800,976.0800,4.999996
FILLER_242_1087,VDD,Metal1,630.3800,975.6475,4.999996
FILLER_242_1083,VDD,Metal1,627.2000,976.0800,4.999996
FILLER_242_1058,VDD,Metal1,613.2000,976.0800,4.999995
FILLER_242_1022,VDD,Metal1,592.7600,976.0800,4.999995
FILLER_242_1001,VDD,Metal1,581.2800,976.0800,4.999993
FILLER_242_997,VDD,Metal1,579.9800,975.6475,4.999993
FILLER_242_944,VDD,Metal1,549.0800,976.0800,4.999992
FILLER_242_942,VDD,Metal1,548.2400,976.0800,4.999992
FILLER_242_929,VDD,Metal1,543.1465,975.5030,4.999992
FILLER_242_892,VDD,Metal1,519.9600,976.0800,4.999992
FILLER_242_890,VDD,Metal1,519.1200,976.0800,4.999992
FILLER_242_728,VDD,Metal1,428.4000,976.0800,4.999995
FILLER_242_692,VDD,Metal1,408.2400,976.0800,4.999995
FILLER_242_683,VDD,Metal1,402.9200,976.0800,4.999995
FILLER_242_681,VDD,Metal1,402.0800,976.0800,4.999995
FILLER_242_667,VDD,Metal1,393.9600,976.0800,4.999995
FILLER_242_653,VDD,Metal1,387.3400,975.6475,4.999995
FILLER_242_606,VDD,Metal1,361.0200,975.6475,4.999996
FILLER_242_597,VDD,Metal1,354.7600,976.0800,4.999996
FILLER_242_586,VDD,Metal1,348.6000,976.0800,4.999996
FILLER_242_584,VDD,Metal1,347.7600,976.0800,4.999996
FILLER_242_536,VDD,Metal1,320.8800,976.0800,4.999997
FILLER_242_532,VDD,Metal1,319.5800,975.6475,4.999997
FILLER_242_524,VDD,Metal1,313.8800,976.0800,4.999997
FILLER_242_515,VDD,Metal1,308.8400,976.0800,4.999997
FILLER_242_513,VDD,Metal1,308.0000,976.0800,4.999997
FILLER_242_505,VDD,Metal1,305.7065,975.5030,4.999997
FILLER_242_461,VDD,Metal1,278.8800,976.0800,4.999997
FILLER_242_437,VDD,Metal1,265.1600,976.0800,4.999998
FILLER_242_433,VDD,Metal1,264.1400,975.6475,4.999998
FILLER_242_400,VDD,Metal1,244.7200,976.0800,4.999998
FILLER_242_384,VDD,Metal1,235.4800,976.0800,4.999998
FILLER_242_382,VDD,Metal1,234.6400,976.0800,4.999998
FILLER_242_345,VDD,Metal1,213.6400,976.0800,4.999999
FILLER_242_319,VDD,Metal1,199.0800,976.0800,4.999999
FILLER_242_317,VDD,Metal1,198.2400,976.0800,4.999999
FILLER_242_314,VDD,Metal1,196.2800,976.0800,4.999999
FILLER_242_312,VDD,Metal1,195.4400,976.0800,4.999999
FILLER_242_308,VDD,Metal1,194.1400,975.6475,4.999999
FILLER_242_294,VDD,Metal1,185.0800,976.0800,4.999998
FILLER_242_290,VDD,Metal1,184.0600,975.6475,4.999998
FILLER_242_276,VDD,Metal1,175.2800,976.0800,4.999998
FILLER_242_263,VDD,Metal1,167.7200,976.0800,4.999998
FILLER_242_261,VDD,Metal1,166.8800,976.0800,4.999998
FILLER_242_247,VDD,Metal1,158.7600,976.0800,4.999998
FILLER_242_210,VDD,Metal1,138.0400,976.0800,4.999998
FILLER_242_206,VDD,Metal1,137.0200,975.6475,4.999998
FILLER_242_174,VDD,Metal1,117.8800,976.0800,4.999999
FILLER_242_172,VDD,Metal1,117.0400,976.0800,4.999999
FILLER_242_147,VDD,Metal1,103.0400,976.0800,4.999998
FILLER_242_111,VDD,Metal1,82.8800,976.0800,4.999998
FILLER_242_107,VDD,Metal1,81.5800,975.6475,4.999998
FILLER_242_103,VDD,Metal1,78.4000,976.0800,4.999998
FILLER_242_99,VDD,Metal1,77.1000,975.6475,4.999998
FILLER_242_33,VDD,Metal1,39.2000,976.0800,4.999999
FILLER_242_29,VDD,Metal1,37.9000,975.6475,4.999999
FILLER_242_4,VDD,Metal1,22.6800,976.0800,4.999999
FILLER_242_2,VDD,Metal1,21.8400,976.0800,4.999999
FILLER_241_1684,VDD,Metal1,963.4800,968.2400,4.999998
FILLER_241_1682,VDD,Metal1,962.6400,968.2400,4.999998
FILLER_241_1636,VDD,Metal1,936.6000,968.2400,4.999998
FILLER_241_1622,VDD,Metal1,928.7600,968.2400,4.999997
FILLER_241_1594,VDD,Metal1,914.3000,968.6725,4.999996
FILLER_241_1575,VDD,Metal1,902.4400,968.2400,4.999996
FILLER_241_1573,VDD,Metal1,901.6000,968.2400,4.999996
FILLER_241_1539,VDD,Metal1,882.2800,968.2400,4.999995
FILLER_241_1529,VDD,Metal1,876.9600,968.2400,4.999994
FILLER_241_1355,VDD,Metal1,779.2400,968.2400,4.999990
FILLER_241_1353,VDD,Metal1,778.4000,968.2400,4.999990
FILLER_241_1337,VDD,Metal1,769.1600,968.2400,4.999990
FILLER_241_1259,VDD,Metal1,725.4800,968.2400,4.999994
FILLER_241_1169,VDD,Metal1,677.5465,968.8165,4.999995
FILLER_241_1145,VDD,Metal1,661.9200,968.2400,4.999997
FILLER_241_1116,VDD,Metal1,646.6200,968.6725,4.999997
FILLER_241_1079,VDD,Metal1,624.9600,968.2400,4.999997
FILLER_241_1054,VDD,Metal1,610.6800,968.2400,4.999997
FILLER_241_1052,VDD,Metal1,609.8400,968.2400,4.999997
FILLER_241_1049,VDD,Metal1,607.8800,968.2400,4.999997
FILLER_241_1031,VDD,Metal1,598.0800,968.2400,4.999997
FILLER_241_1023,VDD,Metal1,595.7865,968.8165,4.999996
FILLER_241_998,VDD,Metal1,579.3200,968.2400,4.999995
FILLER_241_974,VDD,Metal1,565.8800,968.2400,4.999995
FILLER_241_965,VDD,Metal1,560.8400,968.2400,4.999995
FILLER_241_952,VDD,Metal1,553.5600,968.2400,4.999994
FILLER_241_948,VDD,Metal1,552.5400,968.6725,4.999994
FILLER_241_912,VDD,Metal1,531.4400,968.2400,4.999994
FILLER_241_893,VDD,Metal1,520.8000,968.2400,4.999994
FILLER_241_858,VDD,Metal1,500.9200,968.2400,4.999994
FILLER_241_842,VDD,Metal1,496.7680,968.9320,4.999995
FILLER_241_823,VDD,Metal1,481.6000,968.2400,4.999995
FILLER_241_787,VDD,Metal1,461.4400,968.2400,4.999994
FILLER_241_729,VDD,Metal1,428.9600,968.2400,4.999995
FILLER_241_677,VDD,Metal1,399.5600,968.2400,4.999996
FILLER_241_634,VDD,Metal1,375.4800,968.2400,4.999996
FILLER_241_632,VDD,Metal1,374.6400,968.2400,4.999996
FILLER_241_628,VDD,Metal1,372.4000,968.2400,4.999996
FILLER_241_614,VDD,Metal1,364.5600,968.2400,4.999997
FILLER_241_559,VDD,Metal1,333.4800,968.2400,4.999998
FILLER_241_547,VDD,Metal1,327.9800,968.6725,4.999997
FILLER_241_481,VDD,Metal1,290.0800,968.2400,4.999998
FILLER_241_448,VDD,Metal1,271.3200,968.2400,4.999999
FILLER_241_434,VDD,Metal1,263.7600,968.2400,4.999999
FILLER_241_430,VDD,Metal1,262.4600,968.6725,4.999999
FILLER_241_422,VDD,Metal1,259.2265,968.8165,4.999999
FILLER_241_407,VDD,Metal1,248.3600,968.2400,4.999999
FILLER_241_403,VDD,Metal1,247.3400,968.6725,4.999999
FILLER_241_384,VDD,Metal1,235.7600,968.2400,4.999999
FILLER_241_373,VDD,Metal1,229.3200,968.2400,4.999999
FILLER_241_359,VDD,Metal1,221.4800,968.2400,4.999999
FILLER_241_357,VDD,Metal1,220.6400,968.2400,4.999999
FILLER_241_349,VDD,Metal1,215.8800,968.2400,4.999999
FILLER_241_333,VDD,Metal1,207.2000,968.2400,4.999999
FILLER_241_309,VDD,Metal1,193.4800,968.2400,4.999999
FILLER_241_284,VDD,Metal1,179.4800,968.2400,4.999997
FILLER_241_282,VDD,Metal1,178.6400,968.2400,4.999997
FILLER_241_255,VDD,Metal1,163.2400,968.2400,4.999997
FILLER_241_219,VDD,Metal1,143.3600,968.2400,4.999998
FILLER_241_201,VDD,Metal1,133.0000,968.2400,4.999998
FILLER_241_187,VDD,Metal1,125.1600,968.2400,4.999998
FILLER_241_144,VDD,Metal1,101.0800,968.2400,4.999998
FILLER_241_142,VDD,Metal1,100.2400,968.2400,4.999998
FILLER_241_90,VDD,Metal1,70.8400,968.2400,4.999998
FILLER_241_74,VDD,Metal1,61.8800,968.2400,4.999999
FILLER_241_72,VDD,Metal1,61.0400,968.2400,4.999999
FILLER_241_63,VDD,Metal1,56.0000,968.2400,4.999999
FILLER_241_56,VDD,Metal1,52.0800,968.2400,4.999999
FILLER_241_24,VDD,Metal1,33.8800,968.2400,4.999999
FILLER_241_2,VDD,Metal1,21.8400,968.2400,4.999999
FILLER_240_1673,VDD,Metal1,962.1280,967.5480,4.999998
FILLER_240_1659,VDD,Metal1,950.7000,967.8075,4.999998
FILLER_240_1651,VDD,Metal1,947.4665,967.6630,4.999998
FILLER_240_1623,VDD,Metal1,929.6000,968.2400,4.999997
FILLER_240_1599,VDD,Metal1,915.8800,968.2400,4.999996
FILLER_240_1595,VDD,Metal1,914.8600,967.8075,4.999996
FILLER_240_1577,VDD,Metal1,903.5600,968.2400,4.999996
FILLER_240_1569,VDD,Metal1,899.0800,968.2400,4.999996
FILLER_240_1559,VDD,Metal1,893.4800,968.2400,4.999995
FILLER_240_1555,VDD,Metal1,892.4600,967.8075,4.999995
FILLER_240_1521,VDD,Metal1,872.4800,968.2400,4.999994
FILLER_240_1517,VDD,Metal1,871.1800,967.8075,4.999994
FILLER_240_1487,VDD,Metal1,854.3800,967.8075,4.999993
FILLER_240_1452,VDD,Metal1,833.5600,968.2400,4.999991
FILLER_240_1433,VDD,Metal1,823.2000,968.2400,4.999990
FILLER_240_1429,VDD,Metal1,821.9000,967.8075,4.999990
FILLER_240_1422,VDD,Metal1,817.0400,968.2400,4.999990
FILLER_240_1406,VDD,Metal1,807.8000,968.2400,4.999990
FILLER_240_1404,VDD,Metal1,806.9600,968.2400,4.999990
FILLER_240_1369,VDD,Metal1,787.0800,968.2400,4.999990
FILLER_240_1367,VDD,Metal1,786.2400,968.2400,4.999990
FILLER_240_1299,VDD,Metal1,747.8800,968.2400,4.999990
FILLER_240_1297,VDD,Metal1,747.0400,968.2400,4.999990
FILLER_240_1294,VDD,Metal1,745.0800,968.2400,4.999991
FILLER_240_1285,VDD,Metal1,740.0400,968.2400,4.999991
FILLER_240_1269,VDD,Metal1,731.0800,968.2400,4.999991
FILLER_240_1261,VDD,Metal1,729.0665,967.6630,4.999991
FILLER_240_1242,VDD,Metal1,716.2400,968.2400,4.999994
FILLER_240_1224,VDD,Metal1,705.8800,968.2400,4.999994
FILLER_240_1220,VDD,Metal1,704.8600,967.8075,4.999994
FILLER_240_1212,VDD,Metal1,701.6265,967.6630,4.999994
FILLER_240_1204,VDD,Metal1,694.9600,968.2400,4.999995
FILLER_240_1190,VDD,Metal1,687.1200,968.2400,4.999995
FILLER_240_1186,VDD,Metal1,685.8200,967.8075,4.999995
FILLER_240_1161,VDD,Metal1,670.8800,968.2400,4.999996
FILLER_240_1157,VDD,Metal1,669.5800,967.8075,4.999997
FILLER_240_1115,VDD,Metal1,645.1200,968.2400,4.999997
FILLER_240_1091,VDD,Metal1,631.6800,968.2400,4.999998
FILLER_240_1087,VDD,Metal1,630.3800,967.8075,4.999998
FILLER_240_1084,VDD,Metal1,627.4800,968.2400,4.999997
FILLER_240_1082,VDD,Metal1,626.6400,968.2400,4.999997
FILLER_240_1061,VDD,Metal1,614.6000,968.2400,4.999997
FILLER_240_1059,VDD,Metal1,613.7600,968.2400,4.999997
FILLER_240_1041,VDD,Metal1,603.4000,968.2400,4.999997
FILLER_240_1039,VDD,Metal1,602.5600,968.2400,4.999997
FILLER_240_1035,VDD,Metal1,601.2600,967.8075,4.999997
FILLER_240_1021,VDD,Metal1,592.2000,968.2400,4.999995
FILLER_240_1017,VDD,Metal1,591.1800,967.8075,4.999995
FILLER_240_1014,VDD,Metal1,588.2800,968.2400,4.999995
FILLER_240_1010,VDD,Metal1,587.2600,967.8075,4.999995
FILLER_240_1002,VDD,Metal1,584.0265,967.6630,4.999995
FILLER_240_929,VDD,Metal1,541.9000,967.8075,4.999994
FILLER_240_894,VDD,Metal1,521.0800,968.2400,4.999994
FILLER_240_892,VDD,Metal1,520.2400,968.2400,4.999994
FILLER_240_879,VDD,Metal1,512.6800,968.2400,4.999994
FILLER_240_877,VDD,Metal1,511.8400,968.2400,4.999994
FILLER_240_824,VDD,Metal1,482.1600,968.2400,4.999995
FILLER_240_804,VDD,Metal1,470.6800,968.2400,4.999995
FILLER_240_739,VDD,Metal1,434.2800,968.2400,4.999994
FILLER_240_737,VDD,Metal1,433.4400,968.2400,4.999995
FILLER_240_731,VDD,Metal1,431.0200,967.8075,4.999995
FILLER_240_709,VDD,Metal1,418.7000,967.8075,4.999996
FILLER_240_689,VDD,Metal1,406.2800,968.2400,4.999996
FILLER_240_687,VDD,Metal1,405.4400,968.2400,4.999996
FILLER_240_679,VDD,Metal1,400.9600,968.2400,4.999996
FILLER_240_654,VDD,Metal1,386.6800,968.2400,4.999996
FILLER_240_594,VDD,Metal1,353.0800,968.2400,4.999997
FILLER_240_592,VDD,Metal1,352.2400,968.2400,4.999997
FILLER_240_568,VDD,Metal1,339.7400,967.8075,4.999998
FILLER_240_560,VDD,Metal1,336.5065,967.6630,4.999998
FILLER_240_543,VDD,Metal1,324.5200,968.2400,4.999997
FILLER_240_534,VDD,Metal1,319.4800,968.2400,4.999997
FILLER_240_532,VDD,Metal1,318.6400,968.2400,4.999997
FILLER_240_511,VDD,Metal1,306.6000,968.2400,4.999997
FILLER_240_509,VDD,Metal1,305.7600,968.2400,4.999997
FILLER_240_500,VDD,Metal1,300.4400,968.2400,4.999997
FILLER_240_481,VDD,Metal1,289.8000,968.2400,4.999998
FILLER_240_474,VDD,Metal1,286.1600,968.2400,4.999998
FILLER_240_470,VDD,Metal1,284.8600,967.8075,4.999998
FILLER_240_461,VDD,Metal1,278.6000,968.2400,4.999998
FILLER_240_457,VDD,Metal1,277.5800,967.8075,4.999998
FILLER_240_434,VDD,Metal1,263.4800,968.2400,4.999999
FILLER_240_430,VDD,Metal1,262.4600,967.8075,4.999999
FILLER_240_422,VDD,Metal1,259.2265,967.6630,4.999999
FILLER_240_397,VDD,Metal1,243.9800,967.8075,4.999999
FILLER_240_387,VDD,Metal1,237.4400,968.2400,4.999999
FILLER_240_325,VDD,Metal1,202.4400,968.2400,4.999999
FILLER_240_314,VDD,Metal1,196.2800,968.2400,4.999999
FILLER_240_312,VDD,Metal1,195.4400,968.2400,4.999999
FILLER_240_308,VDD,Metal1,194.1400,967.8075,4.999999
FILLER_240_275,VDD,Metal1,174.4400,968.2400,4.999997
FILLER_240_259,VDD,Metal1,165.7600,968.2400,4.999997
FILLER_240_247,VDD,Metal1,159.0400,968.2400,4.999997
FILLER_240_244,VDD,Metal1,157.0800,968.2400,4.999997
FILLER_240_242,VDD,Metal1,156.2400,968.2400,4.999997
FILLER_240_234,VDD,Metal1,153.9465,967.6630,4.999997
FILLER_240_213,VDD,Metal1,139.7200,968.2400,4.999998
FILLER_240_193,VDD,Metal1,130.9865,967.6630,4.999998
FILLER_240_179,VDD,Metal1,120.6800,968.2400,4.999998
FILLER_240_177,VDD,Metal1,119.8400,968.2400,4.999998
