Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_157_1070,VDD,Metal1,619.9200,638.9600,4.987522
FILLER_157_1046,VDD,Metal1,607.4200,639.3925,4.987533
FILLER_157_1034,VDD,Metal1,599.7600,638.9600,4.987533
FILLER_157_1025,VDD,Metal1,595.6600,639.3925,4.987533
FILLER_157_990,VDD,Metal1,574.8400,638.9600,4.987539
FILLER_157_988,VDD,Metal1,574.0000,638.9600,4.987546
FILLER_157_970,VDD,Metal1,564.8600,639.3925,4.987555
FILLER_157_912,VDD,Metal1,533.6265,639.5365,4.987559
FILLER_157_909,VDD,Metal1,529.4800,638.9600,4.987559
FILLER_157_905,VDD,Metal1,528.4600,639.3925,4.987559
FILLER_157_897,VDD,Metal1,525.2265,639.5365,4.987559
FILLER_157_885,VDD,Metal1,517.2600,639.3925,4.987579
FILLER_157_842,VDD,Metal1,493.1800,639.3925,4.987580
FILLER_157_839,VDD,Metal1,490.2800,638.9600,4.987580
FILLER_157_822,VDD,Metal1,480.7600,638.9600,4.987583
FILLER_157_820,VDD,Metal1,479.9200,638.9600,4.987583
FILLER_157_784,VDD,Metal1,459.7600,638.9600,4.987588
FILLER_157_780,VDD,Metal1,458.4600,639.3925,4.987588
FILLER_157_772,VDD,Metal1,455.2265,639.5365,4.987588
FILLER_157_769,VDD,Metal1,451.0800,638.9600,4.987592
FILLER_157_765,VDD,Metal1,450.0600,639.3925,4.987592
FILLER_157_716,VDD,Metal1,421.4000,638.9600,4.987617
FILLER_157_714,VDD,Metal1,420.5600,638.9600,4.987617
FILLER_157_710,VDD,Metal1,419.2600,639.3925,4.987617
FILLER_157_658,VDD,Metal1,391.3865,639.5365,4.987631
FILLER_157_638,VDD,Metal1,377.7200,638.9600,4.987634
FILLER_157_636,VDD,Metal1,376.8800,638.9600,4.987634
FILLER_157_632,VDD,Metal1,375.5800,639.3925,4.987634
FILLER_157_628,VDD,Metal1,372.4000,638.9600,4.987635
FILLER_157_624,VDD,Metal1,371.1000,639.3925,4.987635
FILLER_157_614,VDD,Metal1,364.5600,638.9600,4.987635
FILLER_157_582,VDD,Metal1,346.3600,638.9600,4.987689
FILLER_157_580,VDD,Metal1,345.5200,638.9600,4.987689
FILLER_157_564,VDD,Metal1,336.2800,638.9600,4.987690
FILLER_157_562,VDD,Metal1,335.4400,638.9600,4.987690
FILLER_157_522,VDD,Metal1,313.9800,639.3925,4.987692
FILLER_157_492,VDD,Metal1,298.4265,639.5365,4.987696
FILLER_157_489,VDD,Metal1,294.2800,638.9600,4.987697
FILLER_157_453,VDD,Metal1,275.3400,639.3925,4.987709
FILLER_157_434,VDD,Metal1,263.4800,638.9600,4.987711
FILLER_157_432,VDD,Metal1,262.6400,638.9600,4.987711
FILLER_157_418,VDD,Metal1,254.8000,638.9600,4.987711
FILLER_157_402,VDD,Metal1,245.5600,638.9600,4.987712
FILLER_157_400,VDD,Metal1,244.7200,638.9600,4.987712
FILLER_157_396,VDD,Metal1,243.4200,639.3925,4.987712
FILLER_157_360,VDD,Metal1,222.3200,638.9600,4.987713
FILLER_157_352,VDD,Metal1,220.0265,639.5365,4.987715
FILLER_157_349,VDD,Metal1,215.8800,638.9600,4.987746
FILLER_157_345,VDD,Metal1,214.8600,639.3925,4.987746
FILLER_157_336,VDD,Metal1,208.8800,638.9600,4.987749
FILLER_157_332,VDD,Metal1,207.5800,639.3925,4.987750
FILLER_157_324,VDD,Metal1,204.3465,639.5365,4.987750
FILLER_157_315,VDD,Metal1,197.1200,638.9600,4.987757
FILLER_157_311,VDD,Metal1,195.8200,639.3925,4.987758
FILLER_157_305,VDD,Metal1,191.2400,638.9600,4.987764
FILLER_157_303,VDD,Metal1,190.4000,638.9600,4.987764
FILLER_157_295,VDD,Metal1,188.1065,639.5365,4.987764
FILLER_157_286,VDD,Metal1,180.6000,638.9600,4.987765
FILLER_157_282,VDD,Metal1,179.5800,639.3925,4.987766
FILLER_157_278,VDD,Metal1,176.4000,638.9600,4.987766
FILLER_157_274,VDD,Metal1,175.1000,639.3925,4.987767
FILLER_157_263,VDD,Metal1,168.0000,638.9600,4.987767
FILLER_157_259,VDD,Metal1,166.7000,639.3925,4.987767
FILLER_157_232,VDD,Metal1,152.8265,639.5365,4.987775
FILLER_157_226,VDD,Metal1,147.0000,638.9600,4.987776
FILLER_157_201,VDD,Metal1,133.0000,638.9600,4.987782
FILLER_157_192,VDD,Metal1,127.9600,638.9600,4.987786
FILLER_157_184,VDD,Metal1,125.9465,639.5365,4.987804
FILLER_157_142,VDD,Metal1,102.4265,639.5365,4.987809
FILLER_157_136,VDD,Metal1,97.8200,639.3925,4.987810
FILLER_157_128,VDD,Metal1,94.5865,639.5365,4.987813
FILLER_157_119,VDD,Metal1,87.0800,638.9600,4.987813
FILLER_157_117,VDD,Metal1,86.2400,638.9600,4.987815
FILLER_157_113,VDD,Metal1,84.9400,639.3925,4.987815
FILLER_157_72,VDD,Metal1,63.2265,639.5365,4.987823
FILLER_157_66,VDD,Metal1,58.6200,639.3925,4.987823
FILLER_157_2,VDD,Metal1,39.9150,639.7740,4.987823
FILLER_156_1880,VDD,Metal1,1073.5200,638.9600,4.987495
FILLER_156_1853,VDD,Metal1,1058.4000,638.9600,4.987495
FILLER_156_1849,VDD,Metal1,1057.1000,638.5275,4.987495
FILLER_156_1830,VDD,Metal1,1046.4600,638.5275,4.987494
FILLER_156_1822,VDD,Metal1,1043.2265,638.3830,4.987494
FILLER_156_1811,VDD,Metal1,1034.6000,638.9600,4.987494
FILLER_156_1803,VDD,Metal1,1032.5865,638.3830,4.987494
FILLER_156_1787,VDD,Metal1,1023.6265,638.3830,4.987493
FILLER_156_1773,VDD,Metal1,1014.5400,638.5275,4.987493
FILLER_156_1765,VDD,Metal1,1011.3065,638.3830,4.987493
FILLER_156_1753,VDD,Metal1,1003.3400,638.5275,4.987492
FILLER_156_1745,VDD,Metal1,1000.1065,638.3830,4.987492
FILLER_156_1717,VDD,Metal1,981.9600,638.9600,4.987491
FILLER_156_1711,VDD,Metal1,979.8200,638.5275,4.987479
FILLER_156_1664,VDD,Metal1,952.5600,638.9600,4.987477
FILLER_156_1660,VDD,Metal1,951.2600,638.5275,4.987477
FILLER_156_1618,VDD,Metal1,926.5200,638.9600,4.987470
FILLER_156_1612,VDD,Metal1,923.1600,638.9600,4.987469
FILLER_156_1577,VDD,Metal1,903.5600,638.9600,4.987468
FILLER_156_1565,VDD,Metal1,898.0600,638.5275,4.987468
FILLER_156_1557,VDD,Metal1,894.8265,638.3830,4.987466
FILLER_156_1544,VDD,Metal1,885.0800,638.9600,4.987466
FILLER_156_1540,VDD,Metal1,884.0600,638.5275,4.987466
FILLER_156_1530,VDD,Metal1,877.5200,638.9600,4.987465
FILLER_156_1526,VDD,Metal1,876.2200,638.5275,4.987465
FILLER_156_1521,VDD,Metal1,872.2000,638.9600,4.987465
FILLER_156_1517,VDD,Metal1,871.1800,638.5275,4.987458
FILLER_156_1507,VDD,Metal1,864.6400,638.9600,4.987458
FILLER_156_1491,VDD,Metal1,855.4000,638.9600,4.987458
FILLER_156_1489,VDD,Metal1,854.5600,638.9600,4.987458
FILLER_156_1453,VDD,Metal1,834.4000,638.9600,4.987456
FILLER_156_1449,VDD,Metal1,833.1000,638.5275,4.987456
FILLER_156_1441,VDD,Metal1,827.4000,638.9600,4.987456
FILLER_156_1437,VDD,Metal1,826.3800,638.5275,4.987454
FILLER_156_1392,VDD,Metal1,799.9600,638.9600,4.987456
FILLER_156_1390,VDD,Metal1,799.1200,638.9600,4.987456
FILLER_156_1382,VDD,Metal1,796.8265,638.3830,4.987456
FILLER_156_1364,VDD,Metal1,784.2800,638.9600,4.987460
FILLER_156_1331,VDD,Metal1,766.0800,638.9600,4.987469
FILLER_156_1301,VDD,Metal1,749.2800,638.9600,4.987471
FILLER_156_1297,VDD,Metal1,747.9800,638.5275,4.987471
FILLER_156_1293,VDD,Metal1,744.8000,638.9600,4.987471
FILLER_156_1285,VDD,Metal1,742.5065,638.3830,4.987471
FILLER_156_1277,VDD,Metal1,735.5600,638.9600,4.987483
FILLER_156_1273,VDD,Metal1,734.5400,638.5275,4.987483
FILLER_156_1257,VDD,Metal1,729.1680,638.2680,4.987483
FILLER_156_1243,VDD,Metal1,718.9865,638.3830,4.987488
FILLER_156_1227,VDD,Metal1,712.3680,638.2680,4.987489
FILLER_156_1224,VDD,Metal1,705.8800,638.9600,4.987490
FILLER_156_1222,VDD,Metal1,705.0400,638.9600,4.987490
FILLER_156_1206,VDD,Metal1,700.6080,638.2680,4.987490
FILLER_156_1200,VDD,Metal1,692.4400,638.9600,4.987519
FILLER_156_1198,VDD,Metal1,691.6000,638.9600,4.987519
FILLER_156_1134,VDD,Metal1,660.2880,638.2680,4.987521
FILLER_156_1099,VDD,Metal1,635.8800,638.9600,4.987522
FILLER_156_1095,VDD,Metal1,634.8600,638.5275,4.987522
FILLER_156_1087,VDD,Metal1,631.6265,638.3830,4.987522
FILLER_156_1084,VDD,Metal1,627.4800,638.9600,4.987522
FILLER_156_1082,VDD,Metal1,626.6400,638.9600,4.987522
FILLER_156_1078,VDD,Metal1,625.3400,638.5275,4.987522
FILLER_156_1017,VDD,Metal1,589.9600,638.9600,4.987534
FILLER_156_1014,VDD,Metal1,588.2800,638.9600,4.987534
FILLER_156_947,VDD,Metal1,551.0400,638.9600,4.987555
FILLER_156_937,VDD,Metal1,546.3800,638.5275,4.987555
FILLER_156_892,VDD,Metal1,520.2400,638.9600,4.987577
FILLER_156_860,VDD,Metal1,502.0400,638.9600,4.987580
FILLER_156_858,VDD,Metal1,501.2000,638.9600,4.987580
FILLER_156_807,VDD,Metal1,472.3600,638.9600,4.987583
FILLER_156_797,VDD,Metal1,469.2265,638.3830,4.987583
FILLER_156_791,VDD,Metal1,463.4000,638.9600,4.987583
FILLER_156_766,VDD,Metal1,450.6200,638.5275,4.987592
FILLER_156_757,VDD,Metal1,444.3600,638.9600,4.987604
FILLER_156_753,VDD,Metal1,443.3400,638.5275,4.987604
FILLER_156_737,VDD,Metal1,437.9680,638.2680,4.987608
FILLER_156_717,VDD,Metal1,422.2400,638.9600,4.987617
FILLER_156_706,VDD,Metal1,415.8000,638.9600,4.987620
FILLER_156_691,VDD,Metal1,407.4000,638.9600,4.987629
FILLER_156_664,VDD,Metal1,392.2800,638.9600,4.987631
FILLER_156_662,VDD,Metal1,391.4400,638.9600,4.987631
FILLER_156_658,VDD,Metal1,390.1400,638.5275,4.987631
FILLER_156_639,VDD,Metal1,379.5000,638.5275,4.987632
FILLER_156_631,VDD,Metal1,376.2665,638.3830,4.987634
FILLER_156_619,VDD,Metal1,367.0800,638.9600,4.987635
FILLER_156_615,VDD,Metal1,366.0600,638.5275,4.987635
FILLER_156_601,VDD,Metal1,357.2800,638.9600,4.987652
FILLER_156_597,VDD,Metal1,355.9800,638.5275,4.987677
FILLER_156_543,VDD,Metal1,325.7400,638.5275,4.987690
FILLER_156_524,VDD,Metal1,313.8800,638.9600,4.987692
FILLER_156_516,VDD,Metal1,311.8665,638.3830,4.987692
FILLER_156_507,VDD,Metal1,305.5800,638.5275,4.987693
FILLER_156_499,VDD,Metal1,302.3465,638.3830,4.987693
FILLER_156_467,VDD,Metal1,291.3155,638.1910,4.987697
FILLER_156_447,VDD,Metal1,273.2265,638.3830,4.987710
FILLER_156_438,VDD,Metal1,265.7200,638.9600,4.987710
FILLER_156_422,VDD,Metal1,261.5680,638.2680,4.987711
FILLER_156_416,VDD,Metal1,253.4000,638.9600,4.987712
FILLER_156_414,VDD,Metal1,252.5600,638.9600,4.987712
FILLER_156_391,VDD,Metal1,239.4000,638.9600,4.987712
FILLER_156_387,VDD,Metal1,238.3800,638.5275,4.987712
FILLER_156_365,VDD,Metal1,225.1200,638.9600,4.987713
FILLER_156_332,VDD,Metal1,207.5800,638.5275,4.987750
FILLER_156_317,VDD,Metal1,197.9600,638.9600,4.987756
FILLER_156_313,VDD,Metal1,196.0000,638.9600,4.987758
FILLER_156_303,VDD,Metal1,190.4000,638.9600,4.987764
FILLER_156_299,VDD,Metal1,189.1000,638.5275,4.987764
FILLER_156_283,VDD,Metal1,181.3865,638.3830,4.987765
FILLER_156_275,VDD,Metal1,174.4400,638.9600,4.987767
FILLER_156_269,VDD,Metal1,171.0800,638.9600,4.987767
FILLER_156_267,VDD,Metal1,170.2400,638.9600,4.987767
FILLER_156_259,VDD,Metal1,167.9465,638.3830,4.987767
FILLER_156_249,VDD,Metal1,159.8800,638.9600,4.987772
FILLER_156_247,VDD,Metal1,159.0400,638.9600,4.987772
FILLER_156_239,VDD,Metal1,154.2800,638.9600,4.987775
FILLER_156_237,VDD,Metal1,153.4400,638.9600,4.987775
FILLER_156_233,VDD,Metal1,152.1400,638.5275,4.987775
FILLER_156_214,VDD,Metal1,140.2800,638.9600,4.987776
FILLER_156_210,VDD,Metal1,139.2600,638.5275,4.987776
FILLER_156_202,VDD,Metal1,136.0265,638.3830,4.987777
FILLER_156_185,VDD,Metal1,124.0400,638.9600,4.987809
FILLER_156_181,VDD,Metal1,123.0200,638.5275,4.987809
FILLER_156_174,VDD,Metal1,117.8800,638.9600,4.987809
FILLER_156_172,VDD,Metal1,117.0400,638.9600,4.987809
FILLER_156_128,VDD,Metal1,93.3400,638.5275,4.987813
FILLER_156_117,VDD,Metal1,85.9600,638.9600,4.987815
FILLER_156_115,VDD,Metal1,85.1200,638.9600,4.987815
FILLER_156_107,VDD,Metal1,82.8265,638.3830,4.987815
FILLER_156_104,VDD,Metal1,78.6800,638.9600,4.987821
FILLER_156_102,VDD,Metal1,77.8400,638.9600,4.987821
FILLER_156_59,VDD,Metal1,53.4800,638.9600,4.987823
FILLER_156_57,VDD,Metal1,52.6400,638.9600,4.987823
FILLER_156_53,VDD,Metal1,51.3400,638.5275,4.987823
FILLER_156_37,VDD,Metal1,45.9680,638.2680,4.987823
FILLER_156_34,VDD,Metal1,39.4800,638.9600,4.987823
FILLER_156_2,VDD,Metal1,30.9155,638.1910,4.987823
FILLER_155_1892,VDD,Metal1,1084.7680,631.8120,4.987536
FILLER_155_1889,VDD,Metal1,1078.2800,631.1200,4.987536
FILLER_155_1887,VDD,Metal1,1077.4400,631.1200,4.987536
FILLER_155_1879,VDD,Metal1,1075.1465,631.6965,4.987536
FILLER_155_1873,VDD,Metal1,1069.3200,631.1200,4.987536
FILLER_155_1858,VDD,Metal1,1060.9200,631.1200,4.987535
FILLER_155_1850,VDD,Metal1,1058.9065,631.6965,4.987535
FILLER_155_1844,VDD,Metal1,1053.0800,631.1200,4.987534
FILLER_155_1840,VDD,Metal1,1052.0600,631.5525,4.987534
FILLER_155_1832,VDD,Metal1,1048.8265,631.6965,4.987534
FILLER_155_1808,VDD,Metal1,1033.2000,631.1200,4.987533
FILLER_155_1804,VDD,Metal1,1031.9000,631.5525,4.987533
FILLER_155_1788,VDD,Metal1,1026.5280,631.8120,4.987533
FILLER_155_1776,VDD,Metal1,1016.2200,631.5525,4.987531
FILLER_155_1768,VDD,Metal1,1012.9865,631.6965,4.987531
FILLER_155_1752,VDD,Metal1,1006.3680,631.8120,4.987531
FILLER_155_1742,VDD,Metal1,998.4265,631.6965,4.987528
FILLER_155_1692,VDD,Metal1,967.9600,631.1200,4.987528
FILLER_155_1690,VDD,Metal1,967.1200,631.1200,4.987528
FILLER_155_1684,VDD,Metal1,963.4800,631.1200,4.987528
FILLER_155_1682,VDD,Metal1,962.6400,631.1200,4.987528
FILLER_155_1679,VDD,Metal1,960.6800,631.1200,4.987520
FILLER_155_1675,VDD,Metal1,959.6600,631.5525,4.987520
FILLER_155_1631,VDD,Metal1,934.0800,631.1200,4.987520
FILLER_155_1614,VDD,Metal1,924.2800,631.1200,4.987519
FILLER_155_1612,VDD,Metal1,923.4400,631.1200,4.987519
FILLER_155_1604,VDD,Metal1,918.6800,631.1200,4.987519
FILLER_155_1602,VDD,Metal1,917.8400,631.1200,4.987519
FILLER_155_1558,VDD,Metal1,892.9200,631.1200,4.987510
FILLER_155_1542,VDD,Metal1,888.7680,631.8120,4.987510
FILLER_155_1539,VDD,Metal1,882.2800,631.1200,4.987510
FILLER_155_1515,VDD,Metal1,868.8400,631.1200,4.987510
FILLER_155_1513,VDD,Metal1,868.0000,631.1200,4.987510
FILLER_155_1509,VDD,Metal1,866.7000,631.5525,4.987510
FILLER_155_1474,VDD,Metal1,845.8800,631.1200,4.987510
FILLER_155_1472,VDD,Metal1,845.0400,631.1200,4.987511
FILLER_155_1469,VDD,Metal1,843.0800,631.1200,4.987511
FILLER_155_1465,VDD,Metal1,842.0600,631.5525,4.987516
FILLER_155_1449,VDD,Metal1,831.8800,631.1200,4.987516
FILLER_155_1447,VDD,Metal1,831.0400,631.1200,4.987516
FILLER_155_1439,VDD,Metal1,828.7465,631.6965,4.987516
FILLER_155_1404,VDD,Metal1,806.6800,631.1200,4.987519
FILLER_155_1402,VDD,Metal1,805.8400,631.1200,4.987519
FILLER_155_1399,VDD,Metal1,803.8800,631.1200,4.987519
FILLER_155_1391,VDD,Metal1,801.8665,631.6965,4.987519
FILLER_155_1356,VDD,Metal1,779.8000,631.1200,4.987521
FILLER_155_1332,VDD,Metal1,766.3600,631.1200,4.987521
FILLER_155_1311,VDD,Metal1,755.8200,631.5525,4.987524
FILLER_155_1298,VDD,Metal1,747.3200,631.1200,4.987526
FILLER_155_1294,VDD,Metal1,746.3000,631.5525,4.987526
FILLER_155_1280,VDD,Metal1,737.5200,631.1200,4.987533
FILLER_155_1269,VDD,Metal1,731.0800,631.1200,4.987534
FILLER_155_1258,VDD,Metal1,725.2000,631.1200,4.987540
FILLER_155_1254,VDD,Metal1,723.9000,631.5525,4.987540
FILLER_155_1230,VDD,Metal1,710.4600,631.5525,4.987545
FILLER_155_1216,VDD,Metal1,701.6800,631.1200,4.987545
FILLER_155_1212,VDD,Metal1,700.3800,631.5525,4.987546
FILLER_155_1206,VDD,Metal1,695.8000,631.1200,4.987546
FILLER_155_1204,VDD,Metal1,694.9600,631.1200,4.987546
FILLER_155_1200,VDD,Metal1,693.6600,631.5525,4.987546
FILLER_155_1179,VDD,Metal1,680.6800,631.1200,4.987550
FILLER_155_1175,VDD,Metal1,679.6600,631.5525,4.987550
FILLER_155_1167,VDD,Metal1,676.4265,631.6965,4.987550
FILLER_155_1157,VDD,Metal1,668.6400,631.1200,4.987560
FILLER_155_1141,VDD,Metal1,664.2080,631.8120,4.987563
FILLER_155_1134,VDD,Metal1,655.7600,631.1200,4.987564
FILLER_155_1130,VDD,Metal1,654.4600,631.5525,4.987564
FILLER_155_1122,VDD,Metal1,651.2265,631.6965,4.987565
FILLER_155_1118,VDD,Metal1,646.8000,631.1200,4.987565
FILLER_155_1056,VDD,Metal1,611.8000,631.1200,4.987578
FILLER_155_1052,VDD,Metal1,610.7800,631.5525,4.987578
FILLER_155_1049,VDD,Metal1,607.8800,631.1200,4.987581
FILLER_155_1003,VDD,Metal1,582.4000,631.1200,4.987586
FILLER_155_999,VDD,Metal1,581.1000,631.5525,4.987586
FILLER_155_920,VDD,Metal1,535.9200,631.1200,4.987604
FILLER_155_912,VDD,Metal1,533.6265,631.6965,4.987604
FILLER_155_909,VDD,Metal1,529.4800,631.1200,4.987612
FILLER_155_907,VDD,Metal1,528.6400,631.1200,4.987612
FILLER_155_864,VDD,Metal1,504.2800,631.1200,4.987635
FILLER_155_860,VDD,Metal1,503.2600,631.5525,4.987635
FILLER_155_842,VDD,Metal1,493.1800,631.5525,4.987635
FILLER_155_838,VDD,Metal1,490.0000,631.1200,4.987635
FILLER_155_834,VDD,Metal1,488.7000,631.5525,4.987637
FILLER_155_818,VDD,Metal1,483.3280,631.8120,4.987638
FILLER_155_782,VDD,Metal1,458.6400,631.1200,4.987649
FILLER_155_774,VDD,Metal1,453.8800,631.1200,4.987658
FILLER_155_772,VDD,Metal1,453.0400,631.1200,4.987658
FILLER_155_769,VDD,Metal1,451.0800,631.1200,4.987658
FILLER_155_767,VDD,Metal1,450.2400,631.1200,4.987658
FILLER_155_759,VDD,Metal1,445.4800,631.1200,4.987658
FILLER_155_702,VDD,Metal1,413.5600,631.1200,4.987675
FILLER_155_674,VDD,Metal1,400.3465,631.6965,4.987679
FILLER_155_646,VDD,Metal1,382.4800,631.1200,4.987685
FILLER_155_642,VDD,Metal1,381.1800,631.5525,4.987685
FILLER_155_612,VDD,Metal1,365.6265,631.6965,4.987732
FILLER_155_596,VDD,Metal1,359.0080,631.8120,4.987734
FILLER_155_588,VDD,Metal1,350.0000,631.1200,4.987738
FILLER_155_584,VDD,Metal1,348.7000,631.5525,4.987738
FILLER_155_562,VDD,Metal1,337.6265,631.6965,4.987738
FILLER_155_556,VDD,Metal1,333.0200,631.5525,4.987743
FILLER_155_513,VDD,Metal1,308.0000,631.1200,4.987763
FILLER_155_499,VDD,Metal1,299.8800,631.1200,4.987763
FILLER_155_497,VDD,Metal1,299.0400,631.1200,4.987763
FILLER_155_480,VDD,Metal1,289.5200,631.1200,4.987773
FILLER_155_476,VDD,Metal1,288.2200,631.5525,4.987773
FILLER_155_468,VDD,Metal1,284.9865,631.6965,4.987773
FILLER_155_456,VDD,Metal1,275.8000,631.1200,4.987776
FILLER_155_452,VDD,Metal1,274.7800,631.5525,4.987776
FILLER_155_444,VDD,Metal1,271.5465,631.6965,4.987777
FILLER_155_422,VDD,Metal1,257.0400,631.1200,4.987783
FILLER_155_416,VDD,Metal1,254.6200,631.5525,4.987783
FILLER_155_394,VDD,Metal1,242.3000,631.5525,4.987787
FILLER_155_382,VDD,Metal1,234.6400,631.1200,4.987795
FILLER_155_356,VDD,Metal1,220.0800,631.1200,4.987797
FILLER_155_352,VDD,Metal1,218.7800,631.5525,4.987797
FILLER_155_307,VDD,Metal1,192.6400,631.1200,4.987802
FILLER_155_300,VDD,Metal1,188.4400,631.1200,4.987803
FILLER_155_292,VDD,Metal1,186.4265,631.6965,4.987803
FILLER_155_282,VDD,Metal1,178.6400,631.1200,4.987802
FILLER_155_279,VDD,Metal1,176.6800,631.1200,4.987802
FILLER_155_275,VDD,Metal1,175.6600,631.5525,4.987803
FILLER_155_267,VDD,Metal1,172.4265,631.6965,4.987803
FILLER_155_253,VDD,Metal1,162.1200,631.1200,4.987809
FILLER_155_237,VDD,Metal1,157.9680,631.8120,4.987809
FILLER_155_225,VDD,Metal1,147.6600,631.5525,4.987811
FILLER_155_216,VDD,Metal1,141.4000,631.1200,4.987816
FILLER_155_212,VDD,Metal1,140.3800,631.5525,4.987842
FILLER_155_208,VDD,Metal1,137.2000,631.1200,4.987842
FILLER_155_204,VDD,Metal1,135.9000,631.5525,4.987842
FILLER_155_177,VDD,Metal1,119.5600,631.1200,4.987855
FILLER_155_175,VDD,Metal1,118.7200,631.1200,4.987855
FILLER_155_146,VDD,Metal1,102.2000,631.1200,4.987863
FILLER_155_125,VDD,Metal1,90.4400,631.1200,4.987866
FILLER_155_119,VDD,Metal1,87.0800,631.1200,4.987866
FILLER_155_104,VDD,Metal1,78.9600,631.1200,4.987871
FILLER_155_66,VDD,Metal1,58.6200,631.5525,4.987876
FILLER_155_2,VDD,Metal1,39.9150,631.9340,4.987876
FILLER_154_1904,VDD,Metal1,1087.9000,630.6875,4.987536
FILLER_154_1869,VDD,Metal1,1067.0800,631.1200,4.987536
FILLER_154_1865,VDD,Metal1,1066.0600,630.6875,4.987536
FILLER_154_1857,VDD,Metal1,1062.8265,630.5430,4.987536
FILLER_154_1854,VDD,Metal1,1058.6800,631.1200,4.987535
FILLER_154_1850,VDD,Metal1,1057.6600,630.6875,4.987535
FILLER_154_1837,VDD,Metal1,1049.1600,631.1200,4.987534
FILLER_154_1835,VDD,Metal1,1048.3200,631.1200,4.987534
FILLER_154_1819,VDD,Metal1,1043.8880,630.4280,4.987534
FILLER_154_1811,VDD,Metal1,1034.6000,631.1200,4.987533
FILLER_154_1807,VDD,Metal1,1033.5800,630.6875,4.987533
FILLER_154_1800,VDD,Metal1,1028.7200,631.1200,4.987533
FILLER_154_1792,VDD,Metal1,1026.4265,630.5430,4.987533
FILLER_154_1784,VDD,Metal1,1019.4800,631.1200,4.987532
FILLER_154_1771,VDD,Metal1,1012.2000,631.1200,4.987531
FILLER_154_1763,VDD,Metal1,1010.1865,630.5430,4.987531
FILLER_154_1717,VDD,Metal1,982.2400,631.1200,4.987528
FILLER_154_1708,VDD,Metal1,976.9200,631.1200,4.987528
FILLER_154_1699,VDD,Metal1,971.8800,631.1200,4.987528
FILLER_154_1697,VDD,Metal1,971.0400,631.1200,4.987528
FILLER_154_1693,VDD,Metal1,969.7400,630.6875,4.987528
FILLER_154_1679,VDD,Metal1,960.6800,631.1200,4.987520
FILLER_154_1677,VDD,Metal1,959.8400,631.1200,4.987520
FILLER_154_1661,VDD,Metal1,955.4080,630.4280,4.987520
FILLER_154_1649,VDD,Metal1,943.8800,631.1200,4.987520
FILLER_154_1647,VDD,Metal1,943.0400,631.1200,4.987520
FILLER_154_1644,VDD,Metal1,941.0800,631.1200,4.987520
FILLER_154_1642,VDD,Metal1,940.2400,631.1200,4.987520
FILLER_154_1638,VDD,Metal1,938.9400,630.6875,4.987520
FILLER_154_1626,VDD,Metal1,932.2200,630.6875,4.987519
FILLER_154_1574,VDD,Metal1,901.8800,631.1200,4.987518
FILLER_154_1572,VDD,Metal1,901.0400,631.1200,4.987518
FILLER_154_1564,VDD,Metal1,898.7465,630.5430,4.987518
FILLER_154_1548,VDD,Metal1,887.3200,631.1200,4.987510
FILLER_154_1546,VDD,Metal1,886.4800,631.1200,4.987510
FILLER_154_1431,VDD,Metal1,823.0200,630.6875,4.987519
FILLER_154_1410,VDD,Metal1,811.2600,630.6875,4.987519
FILLER_154_1367,VDD,Metal1,785.9600,631.1200,4.987519
FILLER_154_1358,VDD,Metal1,781.2000,631.1200,4.987521
FILLER_154_1323,VDD,Metal1,761.3200,631.1200,4.987521
FILLER_154_1321,VDD,Metal1,760.4800,631.1200,4.987521
FILLER_154_1312,VDD,Metal1,755.1600,631.1200,4.987524
FILLER_154_1305,VDD,Metal1,751.5200,631.1200,4.987524
FILLER_154_1297,VDD,Metal1,749.2265,630.5430,4.987524
FILLER_154_1293,VDD,Metal1,744.8000,631.1200,4.987528
FILLER_154_1289,VDD,Metal1,743.5000,630.6875,4.987530
FILLER_154_1280,VDD,Metal1,737.5200,631.1200,4.987533
FILLER_154_1272,VDD,Metal1,732.7600,631.1200,4.987534
FILLER_154_1268,VDD,Metal1,731.7400,630.6875,4.987534
FILLER_154_1260,VDD,Metal1,726.3200,631.1200,4.987539
FILLER_154_1256,VDD,Metal1,725.0200,630.6875,4.987540
FILLER_154_1248,VDD,Metal1,721.7865,630.5430,4.987540
FILLER_154_1232,VDD,Metal1,715.1680,630.4280,4.987543
FILLER_154_1221,VDD,Metal1,705.4200,630.6875,4.987545
FILLER_154_1215,VDD,Metal1,700.8400,631.1200,4.987546
FILLER_154_1199,VDD,Metal1,696.6880,630.4280,4.987546
FILLER_154_1182,VDD,Metal1,682.3600,631.1200,4.987550
FILLER_154_1178,VDD,Metal1,681.3400,630.6875,4.987550
FILLER_154_1170,VDD,Metal1,678.1065,630.5430,4.987550
FILLER_154_1163,VDD,Metal1,671.7200,631.1200,4.987560
FILLER_154_1161,VDD,Metal1,670.8800,631.1200,4.987560
FILLER_154_1157,VDD,Metal1,669.5800,630.6875,4.987560
FILLER_154_1154,VDD,Metal1,666.6800,631.1200,4.987563
FILLER_154_1138,VDD,Metal1,657.7200,631.1200,4.987564
FILLER_154_1102,VDD,Metal1,637.8400,631.1200,4.987566
FILLER_154_1098,VDD,Metal1,636.5400,630.6875,4.987567
FILLER_154_1087,VDD,Metal1,630.3800,630.6875,4.987567
